tranche,scenario,pnl_unhedged,pnl_hedged,residual_pnl
7Y|10-15,PC2_dn_1sigma,-0.027890561649130344,-0.0003265155714219162,-0.0003265155714219162
7Y|10-15,PC2_up_1sigma,0.027890561649130344,0.0003265155714219162,0.0003265155714219162
7Y|10-15,PC2_up_PC3_up,0.048201957381739796,0.0005745197293544127,0.0005745197293544127
7Y|10-15,PC3_dn_1sigma,-0.020311395732609455,-0.0002480041579325,-0.0002480041579325
7Y|10-15,PC3_up_1sigma,0.020311395732609455,0.0002480041579325,0.0002480041579325
7Y|3-7,PC1_dn_1sigma,0.04974625438113224,-0.0001392203068234163,-0.0001392203068234163
7Y|3-7,PC1_dn_PC2_dn,0.000625261193378128,-0.0004543547220637479,-0.0004543547220637479
7Y|3-7,PC1_up_1sigma,-0.04974625438113224,0.0001392203068234163,0.0001392203068234163
7Y|3-7,PC1_up_PC2_up,-0.000625261193378128,0.0004543547220637479,0.0004543547220637479
7Y|3-7,PC1_up_PC3_up,-0.051445584087217174,-8.938638456010978e-05,-8.938638456010978e-05
7Y|3-7,PC2_dn_1sigma,-0.04912099318775411,-0.0003151344152403368,-0.0003151344152403368
7Y|3-7,PC2_up_1sigma,0.04912099318775411,0.0003151344152403368,0.0003151344152403368
7Y|3-7,PC2_up_PC3_up,0.04742166348166918,8.652772385681073e-05,8.652772385681073e-05
7Y|3-7,PC3_dn_1sigma,0.0016993297060849345,0.00022860669138352174,0.00022860669138352174
7Y|3-7,PC3_up_1sigma,-0.0016993297060849345,-0.00022860669138352174,-0.00022860669138352174
7Y|7-10,PC1_dn_1sigma,0.030908485429509535,-0.0014812208064650632,-0.0014812208064650632
7Y|7-10,PC1_dn_PC2_dn,0.004491382319852709,-0.0018253816578646977,-0.0018253816578646977
7Y|7-10,PC1_up_1sigma,-0.030908485429509535,0.0014812208064650632,0.0014812208064650632
7Y|7-10,PC1_up_PC2_up,-0.004491382319852709,0.0018253816578646977,0.0018253816578646977
7Y|7-10,PC1_up_PC3_up,-0.05825145881677645,-0.0005269996189885967,-0.0005269996189885967
7Y|7-10,PC2_dn_1sigma,-0.026417103109656826,-0.0003441608513996344,-0.0003441608513996344
7Y|7-10,PC2_up_1sigma,0.026417103109656826,0.0003441608513996344,0.0003441608513996344
7Y|7-10,PC2_up_PC3_up,-0.0009258702776100865,-0.0016640595740540108,-0.0016640595740540108
7Y|7-10,PC3_dn_1sigma,0.027342973387266913,0.002008220425453646,0.002008220425453646
7Y|7-10,PC3_up_1sigma,-0.027342973387266913,-0.002008220425453646,-0.002008220425453646
